Date,"Resolution Numbers","Minutes Item","Resolution Letter",Action,Category,Type,Description,"Street Name","From Address","To Address","Cross Street",Side,"From Feet","To Feet",Hour,"Start Time","End Time",Day,Permits,"Week 1","Week 2","Week 3","Week 4","Week 5","Order Number","Project Id","Project Name","Project Status","Project Update","Project Link",PDF,Video,MP3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, west side, from Pacheco Street to 23 feet southerly","19th Avenue",598,598,"Pacheco Street",West,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Pacheco Street, south side, from 19th Avenue to 31 feet westerly","Pacheco Street",599,599,"19th Avenue",South,,31,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Pacheco Street to 23 feet northerly","19th Avenue",601,601,"Pacheco Street",East,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Pacheco Street, north side, from 19th Avenue to 23 feet easterly","Pacheco Street",2900,2900,"19th Avenue",North,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Quintara Street, south side, from 19th Avenue to 28 feet westerly","Quintara Street",375,389,"19th Avenue",South,,28,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Quintara Street to 23 feet northerly","19th Avenue",670,676,"Quintara Street",East,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Quintara Street, north side, from 19th Avenue to 28 feet easterly","Quintara Street",2575,2581,"19th Avenue",North,,28,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Rivera Street, south side, from 19th Avenue to 23 feet westerly","Rivera Street",2878,2886,"19th Avenue",South,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Rivera Street, north side, from 19th Avenue to 23 feet easterly","Rivera Street",2981,2989,"19th Avenue",North,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, west side, from Santiago Street to 56 feet southerly","19th Avenue",3401,3431,"Santiago Street",West,,56,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Santiago Street, south side, from 19th Avenue to 49 feet westerly","Santiago Street",1388,1398,"19th Avenue",South,,49,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Santiago Street to 23 feet northerly","19th Avenue",600,600,"Santiago Street",East,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-100,10.2,B,ESTABLISH,Parking,"YELLOW METERED ZONE","Mission Street, east side, from 23 to 67 feet south of Virginia Avenue.","Mission Street",3355,3357,"Virginia Avenue",East,23,67,,"8:00 AM","6:00 PM","MONDAY THROUGH FRIDAY",,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Santiago Street, north side, from 19th Avenue to 42 feet easterly","Santiago Street",598,598,"19th Avenue",North,,42,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, west side, from Ulloa Street 8 to 23 feet southerly","19th Avenue",599,599,"Ulloa Street",West,8,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Ulloa Street, south side, from 19th Avenue to 23 feet westerly","Ulloa Street",601,601,"19th Avenue",South,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Ulloa Street to 23 feet northerly","19th Avenue",2900,2900,"Ulloa Street",East,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Ulloa Street, north side, from 19th Avenue to 23 feet easterly","Ulloa Street",375,389,"19th Avenue",North,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Vicente Street, south side, from 19th Avenue to 23 feet westerly","Vicente Street",670,676,"19th Avenue",South,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Vicente Street, north side, from 19th Avenue to 23 feet easterly","Vicente Street",702,738,"19th Avenue",North,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from 18 feet south to 141 feet north of Wawona Street","19th Avenue",375,389,"Wawona Street",East,,141,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Sloat Boulevard, south side, from 19th Avenue to 30 feet westerly","Sloat Boulevard",601,601,"19th Avenue",South,,30,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Sloat Boulevard, south side, from 19th Avenue to 25 feet easterly","Sloat Boulevard",2900,2900,"19th Avenue",South,,25,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Sloat Boulevard, north side, from 19th Avenue to 41 feet westerly","Sloat Boulevard",375,389,"19th Avenue",North,,41,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, west side, from Ocean Avenue to 23 feet southerly","19th Avenue",670,676,"Ocean Avenue",West,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Ocean Avenue, south side, from 19th Avenue to 25 feet westerly","Ocean Avenue",702,738,"19th Avenue",South,,25,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Ocean Avenue to 23 feet northerly","19th Avenue",375,389,"Ocean Avenue",East,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Ocean Avenue, north side, from 19th Avenue to 25 feet easterly","Ocean Avenue",670,676,"19th Avenue",North,,25,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Eucalyptus Drive, south side, from 19th Avenue to 23 feet westerly","Eucalyptus Drive",702,738,"19th Avenue",South,,23,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Eucalyptus Drive, north side, from 19th Avenue to 28 feet easterly","Eucalyptus Drive",2771,2779,"19th Avenue",North,,28,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","19th Avenue, east side, from Holloway Avenue to 30 feet southerly","19th Avenue",2784,2790,"Holloway Avenue",East,,30,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,D,ESTABLISH,Pedestrian,"SIDEWALK WIDENING","Holloway Avenue, south side, from 19th Avenue to 30 feet easterly","Holloway Avenue",2875,2881,"19th Avenue",South,,30,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-100,10.2,C,ESTABLISH,Parking,"SHORT TERM METERED PARKING","Mission Street, east side, from 0 to 66 feet south of Eugenia Street.","Mission Street",3401,3431,"Eugenia Avenue",East,0,66,15-MINUTE,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-100,10.2,A,ESTABLISH,Parking,"TOW AWAY NO PARKING","Mission Street, west side, from 30th Street to 161 feet northerly","Mission Street",3386,3398,"30th Street",West,,161,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-100,10.2,A,ESTABLISH,Parking,"TOW AWAY NO PARKING","Mission Street, east side, from 30th Street to Godeus Street.","Mission Street",3369,3391,"30th Street",East,,,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-102,10.4,A,ESTABLISH,Parking,"TOW AWAY NO PARKING","18th Street, north side, from Mission Street to 27 feet easterly","18th Street",3398,3398,"Mission Street",North,,27,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-102,10.4,A,ESTABLISH,Parking,"TOW AWAY NO PARKING","18th Street, south side, from Mission Street to 25 feet westerly","18th Street",3401,3405,"Mission Street",South,,25,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-102,10.4,A,ESTABLISH,Parking,"TOW AWAY NO PARKING","Mission Street, west side from 18th Street to 21 feet northerly","Mission Street",2196,2198,"18th Street",West,,21,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Lincoln Way to 105 feet southerly","19th Avenue",1491,1499,"Lincoln Way",West,,105,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Irving Street to 75 feet northerly","19th Avenue",2706,2710,"Irving Street",West,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Irving Street to 75 feet southerly","19th Avenue",1184,1190,"Irving Street",East,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Judah Street to 70 feet southerly","19th Avenue",1484,1490,"Judah Street",West,,70,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Judah Street to 60 feet southerly","19th Avenue",1088,1090,"Judah Street",East,,60,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Kirkham Street to 85 feet northerly","19th Avenue",1608,1612,"Kirkham Street",West,,85,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Kirkham Street to 75 feet northerly","19th Avenue",1707,1709,"Kirkham Street",East,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Lawton Street to 75 feet southerly","19th Avenue",3207,3211,"Lawton Street",West,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Lawton Street to 70 feet southerly","19th Avenue",2307,2311,"Lawton Street",East,,70,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Moraga Street to 70 feet northerly","19th Avenue",2985,2991,"Moraga Street",West,,70,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-101,10.3,B,ESTABLISH,Parking,"TOW AWAY NO PARKING","11th Street, east side, from Bryant Street to 205 feet north","11th Street",451,499,"Bryant Street",East,,205,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Moraga Street to 75 feet southerly","19th Avenue",3207,3211,"Moraga Street",East,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-101,10.3,B,ESTABLISH,Parking,"TOW AWAY NO PARKING","13th Street, north side, from 11th Street to 12 feet westerly","13th Street",,,"11th Street",North,,12,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, west side, from Noriega Street to 75 feet southerly","19th Avenue",2307,2311,"Noriega Street",West,,75,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-101,10.3,B,ESTABLISH,Parking,"TOW AWAY NO PARKING","13th Street, north side, from Harrison Street to 215 feet easterly","13th Street",389,397,"Harrison Street",North,,215,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-107,11,A,RESCIND,Transit,"BUS ZONE","19th Avenue, east side, from Noriega Street to 70 feet southerly","19th Avenue",2985,2991,"Noriega Street",East,,70,,,,,,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
2015-07-07,15-102,10.4,C,,Traffic,"NO LEFT TURN","Mission Street, northbound at 18th Street.","Mission Street",2101,2171,"18th Street",Northbound,,,,"7:00 AM","7:00 PM","MONDAY THROUGH SATURDAY",,,,,,,,,,,,,7-7-15-minutes.pdf,http://sanfrancisco.granicus.com/MediaPlayer.php?view_id=55&clip_id=23247,http://media-06.granicus.com:443/ondemand/sanfrancisco/sanfrancisco_7b0c4a2f-98da-42b2-afa2-a27c7551baca.mp3
